type	latitude	longitude	altitude (m)	eos	name	desc
T	22.280110200	114.207376400	200.4			
T	22.280063000	114.207407800	199.8			
T	22.280004500	114.207418500	199.6			
T	22.280006700	114.207448300	198.7			
T	22.280189200	114.207574000	196.8			
T	22.280199300	114.207585800	196.6			
T	22.280206500	114.207609900	196.2			
T	22.280210700	114.207640400	195.6			
T	22.280212800	114.207769600	193.0			
T	22.280215100	114.207799000	192.4			
T	22.280230400	114.207875800	191.0			
T	22.280234800	114.207912400	190.3			
T	22.280227500	114.208020600	187.8			
T	22.280167900	114.208109300	184.3			
T	22.280153300	114.208167200	182.2			
T	22.280168600	114.208179100	182.1			
T	22.280172300	114.208192200	181.8			
T	22.280145300	114.208215200	180.5			
T	22.280144600	114.208250600	179.3			
T	22.280215900	114.208387100	177.0			
T	22.280168100	114.208453300	174.1			
T	22.280118300	114.208482600	172.3			
T	22.280117200	114.208531100	171.1			
T	22.280094700	114.208592400	169.2			
T	22.280064600	114.208624900	167.7			
T	22.280050000	114.208665000	166.1			
T	22.280016800	114.208697100	164.5			
T	22.279947700	114.208796800	160.3			
T	22.279947900	114.208848500	158.6			
T	22.279907300	114.209006500	152.1			
T	22.279818400	114.208888000	155.4			
T	22.279766600	114.208860600	155.6			
T	22.279708800	114.208906100	153.4			
T	22.279660800	114.208908400	153.8			
T	22.279650100	114.208902200	154.2			
T	22.279619700	114.208875100	155.7			
T	22.279603900	114.208870900	156.1			
T	22.279525700	114.208874000	156.9			
T	22.279455100	114.208885000	157.1			
T	22.279405500	114.208898700	156.8			
T	22.279364600	114.208919100	156.2			
T	22.279333400	114.208951000	155.1			
T	22.279315100	114.208975700	154.2			
T	22.279301900	114.209000100	153.2			
T	22.279290900	114.209035200	151.8			
T	22.279277100	114.209135300	147.7			
T	22.279251700	114.209193200	146.0			
T	22.279171800	114.209252900	145.4			
T	22.279141900	114.209302100	144.2			
T	22.279154800	114.209476200	138.9			
T	22.278914200	114.209780600	124.4			
T	22.278896000	114.209771300	124.5			
T	22.278856300	114.209769800	125.1			
T	22.278826500	114.209744000	126.4			
T	22.278821600	114.209716700	127.4			
T	22.278763600	114.209735400	127.8			
T	22.278801800	114.209775100	125.9			
T	22.278827900	114.209820800	124.0			
T	22.278880600	114.209935100	119.3			
T	22.278823600	114.209955400	119.8			
T	22.278723000	114.210124500	118.5			
T	22.278640300	114.210107500	120.5			
T	22.278613900	114.210135800	120.5			
T	22.278537700	114.210251700	120.7			
T	22.278509000	114.210321500	119.5			
T	22.278373100	114.210483400	118.3			
T	22.278296500	114.210516000	120.3			
T	22.278250800	114.210528600	122.5			
T	22.278210100	114.210534600	124.7			
T	22.278138700	114.210537200	128.7			
T	22.278114600	114.210541900	130.0			
T	22.278092200	114.210554800	130.9			
T	22.278064700	114.210594600	132.6			
T	22.278044400	114.210636500	133.5			
T	22.278032700	114.210681800	133.9			
T	22.278034300	114.210750600	134.0			
T	22.278022500	114.210856300	133.6			
T	22.277950600	114.211085100	125.9			
T	22.277812000	114.211092000	125.8			
T	22.277638800	114.211001900	130.9			
T	22.277500200	114.210981100	132.7			
T	22.277306200	114.210946500	136.2			
T	22.277194500	114.210942100	137.8			
T	22.277119100	114.211092000	135.7			
T	22.277077500	114.211313700	131.7			
T	22.277098300	114.211625500	118.7			
T	22.277132900	114.211784900	113.0			
T	22.277106300	114.212174000	108.5			
T	22.277260900	114.212372800	108.5			
T	22.277277700	114.212436800	108.5			
T	22.277257300	114.212476200	108.8			
T	22.277227800	114.212498100	109.0			
T	22.277196000	114.212504400	108.5			
T	22.277141600	114.212574600	106.9			
T	22.277123300	114.212633300	105.9			
T	22.277111400	114.212661200	105.3			
T	22.277094100	114.212657100	104.8			
T	22.277079300	114.212649200	104.5			
T	22.277068300	114.212637100	104.4			
T	22.277037600	114.212569700	104.6			
T	22.277033000	114.212562900	104.6			
T	22.277001200	114.212526700	104.5			
T	22.276992600	114.212515200	104.6			
T	22.276982200	114.212498400	104.7			
T	22.276975400	114.212488800	104.7			
T	22.276968500	114.212482200	104.6			
T	22.276963700	114.212480800	104.5			
T	22.276959500	114.212482600	104.4			
T	22.276955300	114.212492600	104.3			
T	22.276955200	114.212518500	103.8			
T	22.276964600	114.212551900	103.3			
T	22.276956100	114.212567000	102.8			
T	22.276944600	114.212571600	102.5			
T	22.276930200	114.212562300	102.5			
T	22.276912700	114.212542200	102.7			
T	22.276891800	114.212588700	101.5			
T	22.276878500	114.212677500	99.5			
T	22.276874500	114.212745300	97.9			
T	22.276877900	114.212840900	95.5			
T	22.276871100	114.212842200	95.3			
T	22.276831000	114.212783400	96.6			
T	22.276803700	114.212751700	97.0			
T	22.276789000	114.212945800	90.7			
T	22.276784000	114.212949200	90.5			
T	22.276744200	114.212932200	90.3			
T	22.276739800	114.213003300	87.7			
T	22.276735300	114.213010100	87.4			
T	22.276700700	114.212990100	87.3			
T	22.276673200	114.212985100	86.9			
T	22.276657500	114.213002800	86.2			
T	22.276657600	114.213036600	84.8			
T	22.276685400	114.213138100	82.6			
T	22.276629800	114.213124900	82.8			
T	22.276650500	114.213175900	81.5			
T	22.276646200	114.213180600	81.4			
T	22.276611400	114.213182600	81.7			
T	22.276628900	114.213249100	80.1			
T	22.276621100	114.213250600	80.1			
T	22.276591000	114.213232800	80.7			
T	22.276590300	114.213289100	79.5			
T	22.276582100	114.213296300	79.4			
T	22.276500200	114.213365400	78.3			
T	22.276480600	114.213380000	77.9			
T	22.276455900	114.213396100	77.6			
T	22.276430400	114.213412700	77.2			
T	22.276410400	114.213453800	76.0			
T	22.276410400	114.213461500	75.8			
T	22.276413400	114.213520400	73.9			
T	22.276417900	114.213632000	71.3			
T	22.276418800	114.213648600	71.6			
T	22.276470200	114.213724300	72.7			
T	22.276479700	114.213806400	74.0			
T	22.276521700	114.213864100	75.1			
T	22.276643800	114.213911900	76.8			
T	22.276670600	114.213925700	77.5			
T	22.276703400	114.213953300	78.7			
T	22.276709300	114.213956600	78.9			
T	22.276742100	114.213966200	79.4			
T	22.276749000	114.213969400	79.5			
T	22.276767700	114.213981800	80.0			
T	22.276773700	114.213984200	80.1			
T	22.276853500	114.214002600	81.0			
T	22.277064200	114.214034700	78.9			
T	22.277173400	114.214036500	75.9			
T	22.277298800	114.214005300	73.0			
T	22.277332900	114.213996900	72.4			
T	22.277262100	114.213925300	73.4			
T	22.277184800	114.213894500	74.6			
T	22.277178700	114.213891700	74.6			
T	22.277176100	114.213889200	74.7			
T	22.277174800	114.213886800	74.7			
T	22.277174600	114.213883900	74.7			
T	22.277175800	114.213880900	74.7			
T	22.277177700	114.213878000	74.6			
T	22.277198700	114.213849200	74.4			
T	22.277263200	114.213821800	73.6			
T	22.277346100	114.213815300	72.3			
T	22.277385600	114.213818300	71.6			
T	22.277413900	114.213816400	71.2			
T	22.277442400	114.213811500	70.8			
T	22.277487200	114.213805600	70.1			
T	22.277550900	114.213799100	69.9			
T	22.277572100	114.213796400	69.9			
T	22.277620700	114.213787000	69.9			
T	22.277654000	114.213778700	70.0			
T	22.277687000	114.213768000	70.0			
T	22.277734900	114.213747200	70.1			
T	22.277767700	114.213728200	70.2			
T	22.277778000	114.213721300	70.2			
T	22.277789700	114.213712300	70.1			
T	22.277798800	114.213703700	70.0			
T	22.277807100	114.213698500	69.9			
T	22.277816600	114.213694800	69.7			
T	22.277909400	114.213669900	68.3			
T	22.277954700	114.213660000	67.6			
T	22.278011300	114.213650800	66.6			
T	22.278220600	114.213624500	60.8			
T	22.278327700	114.213607900	57.3			
T	22.278446700	114.213582700	58.5			
T	22.278463200	114.213577900	58.7			
T	22.278550500	114.213546900	59.5			
T	22.278609000	114.213529700	59.7			
T	22.278747900	114.213498000	61.4			
T	22.278838000	114.213479800	63.0			
T	22.278873800	114.213476000	63.7			
T	22.278926600	114.213472800	65.7			
T	22.279074600	114.213465300	73.0			
T	22.279173100	114.213463400	77.6			
T	22.279239100	114.213276900	83.9			
T	22.279268200	114.213209900	83.0			
T	22.279275200	114.213198900	82.9			
T	22.279324600	114.213144100	82.9			
T	22.279480900	114.213122800	82.9			
T	22.279724100	114.213203000	68.9			
T	22.279966500	114.213363200	53.0			
T	22.280190200	114.213501600	50.2			
T	22.280245800	114.213529300	49.8			
T	22.280311000	114.213552300	49.5			
T	22.280380900	114.213566500	48.7			
T	22.280447700	114.213572400	47.5			
T	22.280533900	114.213568800	46.0			
T	22.280602300	114.213560400	47.5			
T	22.281006800	114.213495900	57.0			
T	22.281111700	114.213492400	57.6			
T	22.281180400	114.213493800	60.2			
T	22.281214700	114.213499100	61.6			
T	22.281247500	114.213513600	63.3			
T	22.281268100	114.213535500	64.8			
T	22.281276300	114.213556400	65.8			
T	22.281278300	114.213599800	67.3			
T	22.281274300	114.213672800	68.5			
T	22.281308700	114.213672700	70.6			
T	22.281371800	114.213674600	74.4			
T	22.281651100	114.213686200	81.2			
T	22.281794800	114.213694100	80.5			
T	22.281821500	114.213695100	80.3			
T	22.281989100	114.213705000	77.8			
T	22.282470000	114.213731800	59.7			
T	22.282745900	114.213749000	50.5			
T	22.282991500	114.213763300	38.6			
T	22.283051400	114.213763300	35.5			
T	22.283110800	114.213757200	34.4			
T	22.283148800	114.213748700	33.8			
T	22.283301800	114.213708300	32.1			
T	22.283455800	114.213649100	35.9			
T	22.283624900	114.213588700	42.9			
T	22.283757700	114.213568800	53.7			
T	22.284096000	114.213564500	74.7			
T	22.284410000	114.213558000	79.2			
T	22.284600900	114.213554600	70.3			
T	22.284605800	114.213674400	72.1			
T	22.284628800	114.214289400	71.0			
T	22.284635500	114.214460900	70.9			
T	22.284636400	114.214746500	66.7			
T	22.284624600	114.214941800	56.7	1		
T	22.308094400	114.234883400	78.3			
T	22.307910800	114.234995300	78.1			
T	22.307767500	114.235064000	80.2			
T	22.307611100	114.235123200	82.3			
T	22.306347800	114.235405700	81.5			
T	22.305607200	114.235563300	66.8			
T	22.304972300	114.235726700	51.4			
T	22.304812400	114.235745000	49.9			
T	22.304727800	114.235736900	48.6			
T	22.304690300	114.235728400	48.5			
T	22.304637500	114.235716600	48.4			
T	22.304568000	114.235684000	48.1			
T	22.304502700	114.235687700	48.6			
T	22.304453200	114.235688100	48.9			
T	22.304385500	114.235710500	48.2			
T	22.304108900	114.235904300	45.0			
T	22.303941200	114.236041800	47.1			
T	22.303797700	114.236160600	47.1			
T	22.303573400	114.236352300	39.4			
T	22.303322800	114.236539300	37.3			
T	22.303312700	114.236522500	37.0			
T	22.303296200	114.236498700	36.6			
T	22.303256700	114.236530100	37.5			
T	22.303071600	114.236660300	39.0			
T	22.302604300	114.236992100	42.8			
T	22.302582000	114.237007900	42.8			
T	22.302500900	114.237074300	41.9			
T	22.302437300	114.237121900	40.8			
T	22.302415000	114.237138600	40.3			
T	22.302137500	114.237346200	39.5			
T	22.301023800	114.238117600	35.2			
T	22.300808200	114.238249500	37.7			
T	22.300763100	114.238270600	37.9			
T	22.300729500	114.238290100	38.1			
T	22.300590200	114.238370800	38.3			
T	22.300426100	114.238432100	37.3			
T	22.300381600	114.238450400	37.1			
T	22.300351000	114.238462900	36.9			
T	22.300130900	114.238553100	36.0			
T	22.299906600	114.238630600	35.4			
T	22.299813900	114.238667400	36.4			
T	22.299468800	114.238780400	41.3			
T	22.298144200	114.239239200	41.9			
T	22.297458200	114.239476100	37.7			
T	22.297138700	114.239586400	37.7			
T	22.297001100	114.239632900	37.9			
T	22.295756500	114.240053500	35.9			
T	22.295633500	114.240092100	33.8			
T	22.295548300	114.240114800	31.8			
T	22.295502900	114.240124800	30.9			
T	22.295474600	114.240149500	30.2			
T	22.295440700	114.240163900	29.4			
T	22.295404400	114.240166600	28.6			
T	22.295369100	114.240157400	27.9			
T	22.295294300	114.240269100	25.5			
T	22.295257400	114.240408500	26.2			
T	22.295248400	114.240541400	27.5			
T	22.295253100	114.240656400	28.9			
T	22.295289900	114.240769500	30.5			
T	22.295347900	114.240860300	32.3			
T	22.295375600	114.240885100	32.7			
T	22.295388000	114.240935100	32.8			
T	22.295391900	114.240986700	32.8			
T	22.295390800	114.241017800	32.7			
T	22.295388400	114.241037000	32.7			
T	22.295386900	114.241048900	32.7			
T	22.295378100	114.241080000	32.7			
T	22.295363600	114.241108100	32.7			
T	22.295302300	114.241184100	32.9			
T	22.295234500	114.241219800	33.8			
T	22.295167900	114.241230300	35.0			
T	22.295095100	114.241216800	36.2			
T	22.295052800	114.241198400	36.7			
T	22.294874600	114.241135600	36.8			
T	22.294772400	114.241096300	35.6			
T	22.294656500	114.241113500	35.7			
T	22.294363400	114.241285300	46.3			
T	22.294248100	114.241304000	49.5			
T	22.294116400	114.241262200	50.0			
T	22.293973300	114.241262200	52.5			
T	22.293871000	114.241326100	56.5			
T	22.293655200	114.241544600	64.2			
T	22.293525700	114.241579000	68.6			
T	22.293428100	114.241532300	69.6			
T	22.293273600	114.241421800	69.4			
T	22.293207700	114.241308900	66.4			
T	22.293137300	114.241210700	63.9			
T	22.293037300	114.241171400	63.9			
T	22.292960100	114.241149300	65.1			
T	22.292728400	114.241210700	77.1			
T	22.292617100	114.241208200	85.3			
T	22.292533000	114.241176300	90.8			
T	22.292462600	114.241122300	93.5			
T	22.292410300	114.241070700	92.0			
T	22.292317200	114.240943100	86.2			
T	22.292242200	114.240906200	86.3			
T	22.292147400	114.240878100	85.7			
T	22.292057000	114.240877600	86.4			
T	22.291956600	114.240907400	89.5			
T	22.291804200	114.240978700	96.5			
T	22.291724900	114.241008400	99.4			
T	22.291683000	114.241016600	100.4			
T	22.291612500	114.241027600	101.7			
T	22.291548300	114.241030100	102.3			
T	22.291473000	114.241044600	103.6			
T	22.291397900	114.241068000	105.1			
T	22.291349600	114.241102400	106.5			
T	22.291308200	114.241135600	107.5			
T	22.291249500	114.241199700	109.0			
T	22.291157600	114.241265800	110.3			
T	22.291081600	114.241295200	110.9			
T	22.291004400	114.241311900	112.1			
T	22.290936800	114.241317100	113.0			
T	22.290875800	114.241305700	113.1			
T	22.290753700	114.241258800	111.1			
T	22.290681900	114.241251300	110.8			
T	22.290594000	114.241268500	112.0			
T	22.290648700	114.241451200	121.9			
T	22.290834900	114.241483900	123.1			
T	22.290967600	114.241543000	123.6			
T	22.291060100	114.241595300	124.5			
T	22.291139500	114.241663700	127.1			
T	22.291261100	114.241634900	126.5			
T	22.291357300	114.241591200	125.2			
T	22.291550900	114.241632100	130.2			
T	22.291727000	114.241707900	134.4			
T	22.291834400	114.241779000	135.0			
T	22.291848600	114.241861500	137.7			
T	22.291872200	114.241951400	140.4			
T	22.291907000	114.242031800	141.5			
T	22.291954200	114.242049200	141.0			
T	22.292047200	114.242058700	139.0			
T	22.292168200	114.242121300	137.7			
T	22.292254900	114.242179400	136.5			
T	22.292265800	114.242207300	136.7			
T	22.292266000	114.242242700	137.4			
T	22.292256900	114.242280300	138.2			
T	22.292204500	114.242354500	140.8			
T	22.292183200	114.242399700	141.7			
T	22.292162400	114.242473000	142.8			
T	22.292082600	114.242646100	146.6			
T	22.292126000	114.242747700	148.1			
T	22.292152100	114.242767100	148.5			
T	22.292218400	114.242833600	150.2			
T	22.292237800	114.242853800	150.8			
T	22.292311400	114.242898800	152.9			
T	22.292367000	114.242948200	155.6			
T	22.292452500	114.243060100	162.4			
T	22.292553300	114.243149900	163.4			
T	22.292658100	114.243451000	161.9			
T	22.292749600	114.243551200	162.4			
T	22.292824900	114.243690200	163.6			
T	22.293044800	114.243998600	173.9			
T	22.293136700	114.244135300	174.1			
T	22.293171400	114.244253400	172.8			
T	22.293168900	114.244387500	169.7			
T	22.293198700	114.244438400	169.8			
T	22.293305400	114.244449200	173.9			
T	22.293362500	114.244492100	175.7			
T	22.293409700	114.244572500	176.4			
T	22.293474200	114.244647600	177.5			
T	22.293508900	114.244760300	176.2			
T	22.293541200	114.244808600	175.5			
T	22.293670200	114.244813900	176.2			
T	22.293759600	114.244832700	174.5			
T	22.293853900	114.244883700	172.6			
T	22.294092100	114.244932000	168.6			
T	22.294218700	114.244932000	164.8			
T	22.294288600	114.244963000	161.5			
T	22.294359200	114.245033900	158.4			
T	22.294422800	114.245101600	156.0			
T	22.294470100	114.245155000	154.8			
T	22.294535400	114.245274600	154.0			
T	22.294578300	114.245326200	152.6			
T	22.294656000	114.245409900	150.5			
T	22.294764600	114.245493500	149.2			
T	22.294802800	114.245504100	149.2			
T	22.294856500	114.245497900	149.2			
T	22.294910900	114.245493200	149.1			
T	22.295109600	114.245476100	149.4			
T	22.295273400	114.245476400	150.1			
T	22.295345400	114.245390600	150.6			
T	22.295400000	114.245296700	151.2			
T	22.295462000	114.245256500	152.0			
T	22.295534000	114.245248500	153.5			
T	22.295613400	114.245216300	154.7			
T	22.295715200	114.245202900	157.3			
T	22.295742500	114.245076800	154.4			
T	22.295802000	114.244982900	153.1			
T	22.295916200	114.244956100	152.9			
T	22.296008000	114.244993600	155.8			
T	22.296102300	114.245060700	158.7			
T	22.296204100	114.245221600	161.2			
T	22.296233800	114.245294100	162.7			
T	22.296283500	114.245396000	164.1			
T	22.296382700	114.245463000	165.0			
T	22.296424900	114.245500600	165.9			
T	22.296519200	114.245508600	165.4			
T	22.296598600	114.245506000	164.6			
T	22.296697900	114.245465700	163.2			
T	22.296799100	114.245463200	165.4			
T	22.296807100	114.245463000	165.5			
T	22.296881500	114.245484500	168.4			
T	22.297013100	114.245446900	168.6			
T	22.297092500	114.245422800	168.2			
